Cruise,Station,StationID,Latitude,Longitude,FishNum,Time,Station_Depth,Region,FL_mm,Species,preytype,count
201404,232,201404-232,40.27038833,-68.43016167,577,306,149,GB,139,P. triacanthus,Unknown,1
201404,232,201404-232,40.27038833,-68.43016167,578,306,149,GB,142,P. triacanthus,Unknown,1
201404,111,201404-111,41.3,-71.13333333,594,1844,37,SNE,117,P. triacanthus,Unknown,2
201404,384,201404-384,43.64566167,-68.491,580,1008,175,GoM,226,A. aestivalis,Unknown,2
201404,384,201404-384,43.64566167,-68.491,581,1008,175,GoM,231,A. aestivalis,Unknown,1
201404,384,201404-384,43.64566167,-68.491,582,1008,175,GoM,223,A. aestivalis,Unknown,2
201404,384,201404-384,43.64566167,-68.491,583,1008,175,GoM,229,A. aestivalis,Unknown,2
201404,382,201404-382,43.47038167,-68.504515,584,524,175,GoM,254,A. pseudoharengus,Unknown,1
201404,382,201404-382,43.47038167,-68.504515,585,524,175,GoM,233,A. pseudoharengus,Unknown,2
201404,382,201404-382,43.47038167,-68.504515,586,524,175,GoM,260,A. pseudoharengus,Unknown,1
201404,231,201404-231,40.29256833,-68.50225667,587,129,133,GB,123,P. triacanthus,Unknown,1
201404,231,201404-231,40.29256833,-68.50225667,588,129,133,GB,120,P. triacanthus,Unknown,1
201404,394,201404-394,43.78166,-66.79724,589,1217,126,GoM,172,P. triacanthus,Unknown,1
201404,394,201404-394,43.78166,-66.79724,590,1217,126,GoM,173,P. triacanthus,Unknown,2
201404,394,201404-394,43.78166,-66.79724,591,1217,126,GoM,171,P. triacanthus,Unknown,3
201404,45,201404-45,36.10566667,-74.79733333,592,5,160,MAB,135,P. triacanthus,Unknown,3
201404,45,201404-45,36.10566667,-74.79733333,593,5,160,MAB,136,P. triacanthus,Unknown,3
201404,111,201404-111,41.3,-71.13333333,595,550,57,GoM,210,P. triacanthus,Unknown,3
201404,112,201404-112,41.10213,-71.078165,597,2015,37,SNE,84,P. triacanthus,Unknown,5
201404,112,201404-112,41.10213,-71.078165,598,2015,37,SNE,89,P. triacanthus,Unknown,3
201404,112,201404-112,41.10213,-71.078165,599,2015,37,SNE,87,P. triacanthus,Unknown,2
201404,116,201404-116,40.53971,-71.65670833,600,703,74,SNE,86,P. triacanthus,Unknown,2
201404,44,201404-44,36.22525167,-74.86215667,601,2147,85,MAB,140,P. triacanthus,Unknown,2
201404,370,201404-370,42.30601,-68.88251,608,1551,217,GoM,241,A. pseudoharengus,Unknown,2
201404,370,201404-370,42.30601,-68.88251,610,1551,217,GoM,255,A. pseudoharengus,Unknown,1
201404,370,201404-370,42.30601,-68.88251,611,1551,217,GoM,254,A. pseudoharengus,Unknown,2
201404,370,201404-370,42.30601,-68.88251,612,1551,217,GoM,261,A. pseudoharengus,Unknown,3
201404,369,201404-369,42.00832,-69.37580167,613,1141,212,GoM,50,P. triacanthus,Unknown,2
201404,440,201404-440,42.92657833,-70.497065,614,2013,104,GoM,198,S. scombrus,Unknown,3
201504,293,201504-293,41.91833333,-68.14333333,619,145,108.3,GB,262,C. harengus,Unknown,1
201504,293,201504-293,41.91833333,-68.14333333,620,145,108.3,GB,250,C. harengus,Unknown,1
201504,292,201504-292,41.84666667,-68.20333333,622,2358,90.2,GB,235,C. harengus,Unknown,1
201504,292,201504-292,41.84666667,-68.20333333,623,2358,90.2,GB,240,C. harengus,Unknown,1
201504,387,201504-387,42.95166667,-70.165,624,1603,80.4,GoM,206,A. aestivalis,Unknown,219
201504,387,201504-387,42.95166667,-70.165,625,1603,80.4,GoM,218,A. aestivalis,Unknown,337
201504,411,201504-411,43.845,-68.58166667,628,1831,58.2,GoM,179,S. scombrus,Unknown,1
201504,365,201504-365,42.09333333,-70.31166667,629,653,33.4,GoM,276,S. scombrus,Unknown,1
201504,297,201504-297,41.96333333,-67.58666667,633,1244,24.9,GB,282,S. scombrus,Unknown,1
201504,297,201504-297,41.96333333,-67.58666667,634,1244,24.9,GB,271,S. scombrus,Unknown,1
201504,232,201504-232,41.02833333,-68.7,636,1912,36.4,GoM,131,P. triacanthus,Unknown,24
201504,232,201504-232,41.02833333,-68.7,637,1912,36.4,GoM,145,P. triacanthus,Unknown,1
201504,171,201504-171,40.53,-70.4,639,1732,35.8,SNE,119,A. pseudoharengus,Unknown,1
201504,295,201504-295,41.93333333,-67.81833333,643,720,32.3,GB,142,S. scombrus,Unknown,1
201504,295,201504-295,41.93333333,-67.81833333,644,720,32.3,GB,129,S. scombrus,Unknown,1
201504,169,201504-169,40.44666667,-70.00833333,645,1349,40.7,SNE,143,A. pseudoharengus,Unknown,17
201504,169,201504-169,40.44666667,-70.00833333,646,1349,40.7,SNE,113,A. pseudoharengus,Unknown,2
201504,292,201504-292,41.84666667,-68.20333333,648,2358,90.2,GB,116,C. harengus,Unknown,1
201504,292,201504-292,41.84666667,-68.20333333,649,2358,90.2,GB,140,C. harengus,Unknown,1
201504,323,201504-323,42.44833333,-67.32833333,650,1249,186.2,GoM,125,C. harengus,Unknown,1
201504,323,201504-323,42.44833333,-67.32833333,651,1249,186.2,GoM,146,C. harengus,Unknown,1
201504,323,201504-323,42.44833333,-67.32833333,652,1249,186.2,GoM,135,C. harengus,Unknown,2
201504,332,201504-332,43.54333333,-67.01166667,653,1924,115.6,GoM,132,A. pseudoharengus,Unknown,2
201504,332,201504-332,43.54333333,-67.01166667,654,1924,115.6,GoM,133,A. pseudoharengus,Unknown,241
201504,332,201504-332,43.54333333,-67.01166667,655,1924,115.6,GoM,119,A. pseudoharengus,Unknown,73
201504,242,201504-242,41.725,-69.755,656,2127,44.8,GoM,130,C. harengus,Unknown,1
201504,242,201504-242,41.725,-69.755,658,2127,44.8,GoM,84,C. harengus,Unknown,1
201504,237,201504-237,41.215,-69.39,664,811,26,GoM,145,S. scombrus,Unknown,1
201504,320,201504-320,42.31,-66.74666667,665,430,160.5,GoM,150,C. harengus,Unknown,1
201504,320,201504-320,42.31,-66.74666667,667,430,160.5,GoM,142,C. harengus,Unknown,1
201504,291,201504-291,41.61666667,-68.07,670,2102,21.6,GB,162,S. scombrus,Unknown,1
201504,33,201504-33,38.135,-74.055,672,512,41.8,MAB,144,P. triacanthus,Unknown,1
201504,236,201504-236,41.095,-69.21833333,673,547,30.1,GoM,140,C. harengus,Unknown,1
201504,236,201504-236,41.095,-69.21833333,674,547,30.1,GoM,142,C. harengus,Unknown,1
201504,236,201504-236,41.095,-69.21833333,675,547,30.1,GoM,56,C. harengus,Unknown,1
201504,334,201504-334,43.835,-66.735,676,138,74.6,GoM,50,A. pseudoharengus,Unknown,1
201504,334,201504-334,43.835,-66.735,677,138,74.6,GoM,61,A. pseudoharengus,Unknown,1
201504,334,201504-334,43.835,-66.735,678,138,74.6,GoM,142,A. pseudoharengus,Unknown,1
201504,334,201504-334,43.835,-66.735,679,138,74.6,GoM,142,A. pseudoharengus,Unknown,1
201504,334,201504-334,43.835,-66.735,680,138,74.6,GoM,134,A. pseudoharengus,Unknown,1
201504,333,201504-333,43.7,-66.98666667,681,2253,86.9,GoM,144,A. pseudoharengus,Unknown,1
201504,333,201504-333,43.7,-66.98666667,682,2253,86.9,GoM,133,A. pseudoharengus,Unknown,1
201504,333,201504-333,43.7,-66.98666667,683,2253,86.9,GoM,133,A. pseudoharengus,Unknown,183
201504,333,201504-333,43.7,-66.98666667,684,2253,86.9,GoM,141,A. pseudoharengus,Unknown,5
201504,333,201504-333,43.7,-66.98666667,685,2253,86.9,GoM,146,A. pseudoharengus,Unknown,1
201504,321,201504-321,42.275,-66.96833333,686,731,152.8,GoM,133,C. harengus,Unknown,1
201504,321,201504-321,42.275,-66.96833333,687,731,152.8,GoM,139,C. harengus,Unknown,1
201504,401,201504-401,43.245,-68.16333333,689,612,112.6,GoM,140,A. aestivalis,Unknown,1
201504,401,201504-401,43.245,-68.16333333,690,612,112.6,GoM,141,A. aestivalis,Unknown,1
201504,365,201504-365,42.09333333,-70.31166667,693,653,33.4,GoM,123,S. scombrus,Unknown,1
201504,233,201504-233,41.15833333,-68.93666667,694,2208,56,GoM,120,P. triacanthus,Unknown,1
201504,233,201504-233,41.15833333,-68.93666667,695,2208,56,GoM,172,P. triacanthus,Unknown,1
201504,233,201504-233,41.15833333,-68.93666667,696,2208,56,GoM,173,P. triacanthus,Unknown,1
201504,154,201504-154,39.88333333,-71.8,697,2201,88.3,SNE,171,P. triacanthus,Unknown,1
201504,154,201504-154,39.88333333,-71.8,699,2201,88.3,SNE,136,P. triacanthus,Unknown,1
201504,335,201504-335,44.125,-66.78833333,700,525,79,GoM,117,A. pseudoharengus,Unknown,156
201504,51,201504-51,36.39166667,-74.85,701,2128,38.5,MAB,210,P. triacanthus,Unknown,1
201504,51,201504-51,36.39166667,-74.85,702,2128,38.5,MAB,187,P. triacanthus,Unknown,1
201504,51,201504-51,36.39166667,-74.85,703,2128,38.5,MAB,84,P. triacanthus,Unknown,1
201504,136,201504-136,39.53666667,-72.81666667,704,639,37.2,SNE,89,P. triacanthus,Unknown,1
201504,136,201504-136,39.53666667,-72.81666667,705,639,37.2,SNE,87,P. triacanthus,Unknown,1
201504,136,201504-136,39.53666667,-72.81666667,706,639,37.2,SNE,86,P. triacanthus,Unknown,1
201504,153,201504-153,39.84833333,-72.045,707,1951,55.8,SNE,140,P. triacanthus,Unknown,198
201504,153,201504-153,39.84833333,-72.045,708,1951,55.8,SNE,50,P. triacanthus,Unknown,108
201504,153,201504-153,39.84833333,-72.045,709,1951,55.8,SNE,108,P. triacanthus,Unknown,13
201504,231,201504-231,40.98166667,-68.78666667,710,1704,39.1,GB,85,P. triacanthus,Unknown,2
